grade,Marbling,Color,Texture,Surface_Moisture,Total,image_path
등심1++,8.0,8.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02082.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_02083.jpg
등심1++,10.0,8.0,8.0,4.0,10.0,./meat_dataset/등심1++/등심1++_02084.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_02085.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_02086.jpg
등심1++,8.0,8.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02087.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02088.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_02089.jpg
등심1++,10.0,4.0,8.0,4.0,10.0,./meat_dataset/등심1++/등심1++_02090.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_02091.jpg
등심1++,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_02092.jpg
등심1++,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_02093.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_02094.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_02095.jpg
등심1++,8.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_02096.jpg
등심1++,6.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_02097.jpg
등심1++,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_02098.jpg
등심1++,8.0,8.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02099.jpg
등심1++,8.0,4.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02100.jpg
등심1++,2.0,8.0,2.0,8.0,2.0,./meat_dataset/등심1++/등심1++_02101.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02103.jpg
등심1++,4.0,6.0,4.0,4.0,4.0,./meat_dataset/등심1++/등심1++_02104.jpg
등심1++,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_02105.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_02106.jpg
등심1++,8.0,8.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02107.jpg
등심1++,8.0,8.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02108.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_02109.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02110.jpg
등심1++,8.0,8.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02111.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_02112.jpg
등심1++,2.0,8.0,2.0,8.0,2.0,./meat_dataset/등심1++/등심1++_02113.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_02114.jpg
등심1++,4.0,6.0,4.0,4.0,4.0,./meat_dataset/등심1++/등심1++_02115.jpg
등심1++,8.0,6.0,8.0,6.0,4.0,./meat_dataset/등심1++/등심1++_02116.jpg
등심1++,8.0,8.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02117.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_02118.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02120.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_02121.jpg
등심1++,10.0,8.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02122.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_02123.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02124.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_02125.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_02126.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02127.jpg
등심1++,10.0,4.0,8.0,4.0,10.0,./meat_dataset/등심1++/등심1++_02128.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_02129.jpg
등심1++,2.0,8.0,2.0,8.0,2.0,./meat_dataset/등심1++/등심1++_02130.jpg
등심1++,4.0,6.0,4.0,4.0,4.0,./meat_dataset/등심1++/등심1++_02131.jpg
등심1++,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_02132.jpg
등심1++,2.0,8.0,2.0,8.0,2.0,./meat_dataset/등심1++/등심1++_02133.jpg
등심1++,2.0,8.0,2.0,8.0,2.0,./meat_dataset/등심1++/등심1++_02134.jpg
등심1++,6.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_02135.jpg
등심1++,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_02136.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_02137.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_02138.jpg
등심1++,4.0,6.0,4.0,4.0,4.0,./meat_dataset/등심1++/등심1++_02139.jpg
등심1++,2.0,8.0,2.0,8.0,2.0,./meat_dataset/등심1++/등심1++_02140.jpg
등심1++,4.0,6.0,4.0,4.0,4.0,./meat_dataset/등심1++/등심1++_02141.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_02142.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_02143.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02144.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_02145.jpg
등심1++,2.0,10.0,2.0,8.0,2.0,./meat_dataset/등심1++/등심1++_02146.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_02147.jpg
등심1++,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_02148.jpg
등심1++,8.0,8.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02149.jpg
등심1++,8.0,4.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02151.jpg
등심1++,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_02152.jpg
등심1++,4.0,6.0,4.0,4.0,4.0,./meat_dataset/등심1++/등심1++_02153.jpg
등심1++,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_02154.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_02155.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_02156.jpg
등심1++,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_02157.jpg
등심1++,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_02159.jpg
등심1++,8.0,2.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02160.jpg
등심1++,10.0,4.0,8.0,4.0,10.0,./meat_dataset/등심1++/등심1++_02161.jpg
등심1++,4.0,6.0,4.0,4.0,4.0,./meat_dataset/등심1++/등심1++_02162.jpg
등심1++,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_02163.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_02164.jpg
등심1++,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_02165.jpg
등심1++,8.0,4.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02166.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_02167.jpg
등심1++,8.0,4.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02168.jpg
등심1++,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_02169.jpg
등심1++,8.0,4.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02170.jpg
등심1++,4.0,6.0,4.0,4.0,4.0,./meat_dataset/등심1++/등심1++_02171.jpg
등심1++,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_02172.jpg
등심1++,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_02173.jpg
등심1++,2.0,8.0,2.0,8.0,2.0,./meat_dataset/등심1++/등심1++_02174.jpg
등심1++,2.0,4.0,2.0,8.0,2.0,./meat_dataset/등심1++/등심1++_02175.jpg
등심1++,4.0,6.0,4.0,4.0,4.0,./meat_dataset/등심1++/등심1++_02176.jpg
등심1++,8.0,8.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02177.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_02178.jpg
등심1++,2.0,8.0,2.0,8.0,2.0,./meat_dataset/등심1++/등심1++_02179.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02180.jpg
등심1++,8.0,8.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02181.jpg
등심1++,8.0,8.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02182.jpg
등심1++,4.0,6.0,4.0,4.0,4.0,./meat_dataset/등심1++/등심1++_02183.jpg
등심1++,8.0,8.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02184.jpg
등심1++,8.0,4.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02185.jpg
등심1++,8.0,4.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02186.jpg
등심1++,10.0,8.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02187.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_02188.jpg
등심1++,8.0,8.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02189.jpg
등심1++,8.0,4.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02190.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_02191.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_02192.jpg
등심1++,8.0,10.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02193.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_02194.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_02195.jpg
등심1++,4.0,8.0,2.0,8.0,2.0,./meat_dataset/등심1++/등심1++_02196.jpg
등심1++,2.0,8.0,2.0,8.0,2.0,./meat_dataset/등심1++/등심1++_02197.jpg
등심1++,8.0,8.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02198.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_02199.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02200.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02201.jpg
등심1++,8.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_02202.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02203.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02204.jpg
등심1++,8.0,4.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02205.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02206.jpg
등심1++,8.0,8.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02207.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_02208.jpg
등심1++,8.0,8.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02209.jpg
등심1++,10.0,4.0,8.0,4.0,10.0,./meat_dataset/등심1++/등심1++_02210.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_02211.jpg
등심1++,10.0,4.0,8.0,4.0,10.0,./meat_dataset/등심1++/등심1++_02212.jpg
등심1++,10.0,8.0,8.0,4.0,10.0,./meat_dataset/등심1++/등심1++_02213.jpg
등심1++,10.0,8.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02214.jpg
등심1++,8.0,10.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02215.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02216.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_02217.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_02218.jpg
등심1++,10.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02219.jpg
등심1++,10.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02220.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_02221.jpg
등심1++,10.0,4.0,8.0,4.0,10.0,./meat_dataset/등심1++/등심1++_02222.jpg
등심1++,8.0,8.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02223.jpg
등심1++,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_02224.jpg
등심1++,10.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02225.jpg
등심1++,8.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_02226.jpg
등심1++,10.0,6.0,8.0,4.0,10.0,./meat_dataset/등심1++/등심1++_02227.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_02228.jpg
등심1++,8.0,4.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02229.jpg
등심1++,8.0,8.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02230.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02231.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_02232.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_02233.jpg
등심1++,6.0,6.0,4.0,4.0,4.0,./meat_dataset/등심1++/등심1++_02234.jpg
등심1++,2.0,8.0,2.0,8.0,2.0,./meat_dataset/등심1++/등심1++_02235.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_02236.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_02237.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_02238.jpg
등심1++,2.0,8.0,2.0,8.0,2.0,./meat_dataset/등심1++/등심1++_02239.jpg
등심1++,8.0,4.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02240.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02241.jpg
등심1++,8.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_02242.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_02243.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_02244.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02245.jpg
등심1++,10.0,6.0,8.0,4.0,10.0,./meat_dataset/등심1++/등심1++_02246.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_02247.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02248.jpg
등심1++,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_02249.jpg
등심1++,8.0,4.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02250.jpg
등심1++,10.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02251.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_02252.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_02253.jpg
등심1++,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_02254.jpg
등심1++,8.0,4.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02255.jpg
등심1++,8.0,4.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02256.jpg
등심1++,8.0,8.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02257.jpg
등심1++,10.0,8.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02258.jpg
등심1++,4.0,6.0,4.0,4.0,4.0,./meat_dataset/등심1++/등심1++_02259.jpg
등심1++,10.0,8.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02260.jpg
등심1++,8.0,8.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02261.jpg
등심1++,10.0,4.0,8.0,4.0,10.0,./meat_dataset/등심1++/등심1++_02262.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_02263.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_02264.jpg
등심1++,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_02265.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_02266.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_02267.jpg
등심1++,4.0,4.0,4.0,4.0,6.0,./meat_dataset/등심1++/등심1++_02268.jpg
등심1++,2.0,8.0,2.0,8.0,2.0,./meat_dataset/등심1++/등심1++_02269.jpg
등심1++,6.0,8.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02271.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_02272.jpg
등심1++,10.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02273.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_02274.jpg
등심1++,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_02276.jpg
등심1++,8.0,8.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02277.jpg
등심1++,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_02278.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_02279.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_02280.jpg
등심1++,8.0,8.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02281.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_02282.jpg
등심1++,10.0,4.0,8.0,2.0,10.0,./meat_dataset/등심1++/등심1++_02284.jpg
등심1++,6.0,4.0,8.0,4.0,6.0,./meat_dataset/등심1++/등심1++_02285.jpg
등심1++,6.0,4.0,8.0,4.0,6.0,./meat_dataset/등심1++/등심1++_02286.jpg
등심1++,8.0,8.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02287.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_02288.jpg
등심1++,8.0,8.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02289.jpg
등심1++,8.0,8.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02290.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_02291.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_02292.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_02293.jpg
등심1++,6.0,8.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02294.jpg
등심1++,8.0,8.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02295.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_02296.jpg
등심1++,8.0,8.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02297.jpg
등심1++,10.0,4.0,8.0,4.0,10.0,./meat_dataset/등심1++/등심1++_02298.jpg
등심1++,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_02299.jpg
등심1++,2.0,8.0,2.0,8.0,2.0,./meat_dataset/등심1++/등심1++_02300.jpg
등심1++,4.0,6.0,4.0,4.0,4.0,./meat_dataset/등심1++/등심1++_02301.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02302.jpg
등심1++,6.0,6.0,4.0,4.0,4.0,./meat_dataset/등심1++/등심1++_02303.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_02304.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02305.jpg
등심1++,8.0,8.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02306.jpg
등심1++,10.0,6.0,8.0,4.0,10.0,./meat_dataset/등심1++/등심1++_02307.jpg
등심1++,8.0,10.0,8.0,4.0,6.0,./meat_dataset/등심1++/등심1++_02308.jpg
등심1++,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_02309.jpg
등심1++,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_02310.jpg
등심1++,8.0,8.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02311.jpg
등심1++,6.0,4.0,8.0,4.0,6.0,./meat_dataset/등심1++/등심1++_02312.jpg
등심1++,10.0,6.0,8.0,4.0,10.0,./meat_dataset/등심1++/등심1++_02313.jpg
등심1++,10.0,8.0,8.0,4.0,10.0,./meat_dataset/등심1++/등심1++_02314.jpg
등심1++,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_02315.jpg
등심1++,2.0,8.0,2.0,8.0,2.0,./meat_dataset/등심1++/등심1++_02316.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_02317.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_02318.jpg
등심1++,10.0,8.0,8.0,4.0,10.0,./meat_dataset/등심1++/등심1++_02319.jpg
등심1++,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1++/등심1++_02320.jpg
등심1++,10.0,8.0,8.0,4.0,10.0,./meat_dataset/등심1++/등심1++_02321.jpg
등심1++,10.0,4.0,8.0,4.0,10.0,./meat_dataset/등심1++/등심1++_02322.jpg
등심1++,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1++/등심1++_02323.jpg
등심1++,10.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02324.jpg
등심1++,6.0,8.0,6.0,6.0,6.0,./meat_dataset/등심1++/등심1++_02325.jpg
등심1++,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1++/등심1++_02326.jpg
등심1+,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1+/등심1+_00001.jpg
등심1+,8.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1+/등심1+_00002.jpg
등심1+,4.0,6.0,4.0,4.0,4.0,./meat_dataset/등심1+/등심1+_00003.jpg
등심1+,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1+/등심1+_00004.jpg
등심1+,6.0,6.0,4.0,4.0,4.0,./meat_dataset/등심1+/등심1+_00006.jpg
등심1+,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1+/등심1+_00007.jpg
등심1+,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1+/등심1+_00008.jpg
등심1+,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1+/등심1+_00009.jpg
등심1+,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1+/등심1+_00010.jpg
등심1+,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1+/등심1+_00011.jpg
등심1+,2.0,8.0,2.0,8.0,2.0,./meat_dataset/등심1+/등심1+_00012.jpg
등심1+,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1+/등심1+_00013.jpg
등심1+,8.0,4.0,8.0,4.0,6.0,./meat_dataset/등심1+/등심1+_00014.jpg
등심1+,6.0,8.0,8.0,4.0,8.0,./meat_dataset/등심1+/등심1+_00015.jpg
등심1+,6.0,8.0,8.0,4.0,8.0,./meat_dataset/등심1+/등심1+_00016.jpg
등심1+,2.0,8.0,2.0,8.0,2.0,./meat_dataset/등심1+/등심1+_00017.jpg
등심1+,8.0,8.0,8.0,4.0,8.0,./meat_dataset/등심1+/등심1+_00018.jpg
등심1+,10.0,4.0,8.0,4.0,10.0,./meat_dataset/등심1+/등심1+_00019.jpg
등심1+,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1+/등심1+_00020.jpg
등심1+,2.0,8.0,2.0,8.0,2.0,./meat_dataset/등심1+/등심1+_00021.jpg
등심1+,8.0,8.0,8.0,4.0,8.0,./meat_dataset/등심1+/등심1+_00022.jpg
등심1+,10.0,6.0,8.0,4.0,10.0,./meat_dataset/등심1+/등심1+_00023.jpg
등심1+,2.0,8.0,2.0,8.0,2.0,./meat_dataset/등심1+/등심1+_00024.jpg
등심1+,6.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1+/등심1+_00025.jpg
등심1+,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1+/등심1+_00026.jpg
등심1+,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1+/등심1+_00027.jpg
등심1+,4.0,6.0,4.0,4.0,4.0,./meat_dataset/등심1+/등심1+_00028.jpg
등심1+,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1+/등심1+_00029.jpg
등심1+,4.0,6.0,4.0,4.0,4.0,./meat_dataset/등심1+/등심1+_00030.jpg
등심1+,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1+/등심1+_00031.jpg
등심1+,8.0,8.0,8.0,4.0,8.0,./meat_dataset/등심1+/등심1+_00032.jpg
등심1+,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1+/등심1+_00033.jpg
등심1+,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1+/등심1+_00034.jpg
등심1+,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1+/등심1+_00035.jpg
등심1+,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1+/등심1+_00036.jpg
등심1+,4.0,8.0,4.0,6.0,4.0,./meat_dataset/등심1+/등심1+_00037.jpg
등심1+,4.0,8.0,2.0,8.0,2.0,./meat_dataset/등심1+/등심1+_00038.jpg
등심1+,8.0,6.0,8.0,4.0,8.0,./meat_dataset/등심1+/등심1+_00039.jpg
등심1+,4.0,4.0,4.0,4.0,6.0,./meat_dataset/등심1+/등심1+_00040.jpg
등심1+,8.0,8.0,8.0,4.0,8.0,./meat_dataset/등심1+/등심1+_00041.jpg
등심1+,6.0,6.0,6.0,4.0,6.0,./meat_dataset/등심1+/등심1+_00043.jpg
